"Año","Mes","Empresa","Circuito","Tipo Indicador","DPIR","FPI","FMIK","TTIK","FIM","FIP","FIT","DAI","FI","Abonados Por Circuito"
"2022","Diciembre ","CNFL"," CAJA-INDUSTRIAS","2","8.72","7.17","4.67","2.98","5","3","1","0.33","9","2153"
"2022","Diciembre ","CNFL"," CAJA-INDUSTRIAS","1","8.72","7.17","4.67","2.98","5","3","1","0.4","9","2153"
"2022","Diciembre ","CNFL"," CAJA-INA","3","3.07","1.35","0.99","1.64","","","","","","4435"
"2022","Diciembre ","CNFL"," CAJA-INA","2","8.96","1.96","1.28","2.96","","","","","","4435"
"2022","Diciembre ","CNFL"," CAJA-INA","1","8.96","1.96","1.28","2.96","","","","","","4435"
"2022","Diciembre ","CNFL"," CAJA-ELECTRIONA 2","3","","","","","","","","","","1"
"2022","Diciembre ","CNFL"," CAJA-ELECTRIONA 2","2","","","","","","","","","","1"
"2022","Diciembre ","CNFL"," CAJA-ELECTRIONA 2","1","","","","","","","","","","1"
"2022","Diciembre ","CNFL"," CAJA-ELECTRIONA 1","3","","","","","","","","","",""
"2022","Diciembre ","CNFL"," CAJA-ELECTRIONA 1","2","","","","","","","","","",""
"2022","Diciembre ","CNFL"," CAJA-ELECTRIONA 1","1","","","","","","","","","",""
"2022","Diciembre ","CNFL"," CAJA-CALLE RUSIA","3","3.66","4.19","4.01","2.99","2","4","2","2.72","8","2915"
"2022","Diciembre ","CNFL"," CAJA-CALLE RUSIA","2","4.4","5.25","4.39","3.13","4","4","2","2.72","10","2915"
"2022","Diciembre ","CNFL"," CAJA-CALLE RUSIA","1","4.4","5.25","4.39","3.13","4","4","2","2.72","10","2915"
"2022","Diciembre ","CNFL"," BRASIL-REFORMA","2","3.92","9.25","10.06","6.79","19","9","7","2.84","35","5329"
"2022","Diciembre ","CNFL"," ANONOS-LINDA VISTA","1","","","","","","","","","",""
"2022","Diciembre ","CNFL"," ANONOS-INDUSTRIAL","3","0.93","1.32","1.46","2.13","1","1","2","0.23","4","3157"
"2022","Diciembre ","CNFL"," ANONOS-INDUSTRIAL","2","1.29","1.51","1.95","4.59","2","1","2","0.23","5","3157"
"2022","Diciembre ","CNFL"," ALAJUELITA-EL LLANO","1","1.93","1.92","2.47","2.21","4","1","2","0.12","7","6506"
"2022","Diciembre ","CNFL"," ALAJUELITA-EL LLANO","2","1.93","1.92","2.47","2.21","4","1","2","0.12","7","6506"
"2022","Diciembre ","CNFL"," ALAJUELITA-EL LLANO","3","0.73","0.23","0.15","0.49","4","","","","4","6506"
"2022","Diciembre ","CNFL"," ANONOS-INDUSTRIAL","1","1.29","1.51","1.95","4.59","2","1","2","0.23","5","3157"
"2022","Diciembre ","CNFL"," ANONOS-ESCAZU","3","","","","","","","","","",""
"2022","Diciembre ","CNFL"," ANONOS-ESCAZU","2","","","","","","","","","",""
"2022","Diciembre ","CNFL"," ANONOS-ESCAZU","1","","","","","","","","","",""
"2022","Diciembre ","CNFL"," ANONOS-CIMA","3","2.08","0.51","0.45","2.2","2","","","","2","1974"
"2022","Diciembre ","CNFL"," ANONOS-CIMA","2","3.35","0.96","0.85","3.23","3","","","","3","1974"
"2022","Diciembre ","CNFL"," ANONOS-CIMA","1","3.35","0.96","0.85","3.23","3","","","","3","1974"
"2022","Diciembre ","CNFL"," ANONOS-AYALA","3","0.53","0.54","0.51","0.37","3","","","","3","7383"
"2022","Diciembre ","CNFL"," ANONOS-AYALA","2","0.91","0.71","0.53","0.46","3","","1","","4","7383"
"2022","Diciembre ","CNFL"," ANONOS-AYALA","1","0.91","0.71","0.53","0.46","3","","1","","4","7383"
"2022","Diciembre ","CNFL"," ALAJUELITA-SAN FELIPE","3","0.72","0.24","0.22","0.63","4","","","","4","17806"
"2022","Diciembre ","CNFL"," ALAJUELITA-SAN FELIPE","2","2.44","1.36","1.91","3.37","6","","1","","7","17806"
"2022","Diciembre ","CNFL"," ALAJUELITA-SAN FELIPE","1","2.7","1.51","1.91","3.37","6","","1","","7","17806"
"2022","Diciembre ","CNFL"," COLIMA-GUADALUPE 1","1","0.64","0.18","0.24","0.62","","","2","","2","2560"
"2022","Diciembre ","CNFL"," ALAJUELITA-PERIFERICO","3","1.44","1.74","1.66","1.13","","1","","0.63","1","10129"
"2022","Diciembre ","CNFL"," ALAJUELITA-PERIFERICO","1","3.21","2.99","2.52","2.26","1","1","","0.63","2","10129"
"2022","Diciembre ","CNFL"," ALAJUELITA-MORENOS","3","0.26","0.16","0.1","0.13","","","","","","4608"
"2022","Diciembre ","CNFL"," ALAJUELITA-MORENOS","2","0.7","1.2","1.12","0.46","","1","","0.18","1","4608"
"2022","Diciembre ","CNFL"," ALAJUELITA-MORENOS","1","1.12","4.14","4.12","0.9","","4","","0.61","4","4608"
"2022","Diciembre ","CNFL"," ALAJUELITA-LOS PINOS","3","3.7","5.71","4.84","2.9","5","4","3","2.2","12","9255"
"2022","Diciembre ","CNFL"," ALAJUELITA-LOS PINOS","2","4.54","5.95","4.96","3.16","6","4","3","2.2","13","9255"
"2022","Diciembre ","CNFL"," ALAJUELITA-LOS PINOS","1","4.54","5.95","4.96","3.16","6","4","3","2.25","13","9255"
"2022","Diciembre ","CNFL"," ALAJUELITA-LINDA VISTA","3","0.03","0.05","0.05","0.04","1","","","","1","4465"
"2022","Diciembre ","CNFL"," ALAJUELITA-LINDA VISTA","2","2.85","1.71","1.63","2.61","2","1","1","1.07","4","4465"
"2022","Diciembre ","CNFL"," ALAJUELITA-LINDA VISTA","1","2.85","1.71","1.63","2.61","2","1","1","1.07","4","4465"
"2022","Diciembre ","CNFL"," ALAJUELITA-LA VERBENA","3","0.96","1.18","1.11","0.61","6","1","1","0.25","8","11824"
"2022","Diciembre ","CNFL"," ALAJUELITA-LA VERBENA","2","5.09","4.99","5.04","4.56","6","4","2","2.82","12","11824"
"2022","Diciembre ","CNFL"," ALAJUELITA-LA VERBENA","1","5.09","4.99","5.04","4.56","6","4","2","2.82","12","11824"
"2022","Diciembre ","CNFL"," ALAJUELITA-PERIFERICO","2","3.21","2.99","2.52","2.26","1","1","","0.63","2","10129"
"2022","Diciembre ","JASEC","GUAYABAL","1","1.0631980261063354","5.065682168834031","","","","5","","0.7769444444444444","5","4537"
"2022","Diciembre ","CNFL"," SABANILLA-BETANIA","1","2","2.13","2.46","2.86","","1","3","0.25","4","2958"
"2022","Diciembre ","CNFL"," SABANILLA-BETANIA","2","2","2.13","2.46","2.86","","1","3","0.17","4","2958"
"2022","Diciembre ","CNFL"," SABANILLA-BETANIA","3","1.14","1.69","1.92","1.32","","1","2","0.17","3","2958"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-TAMARINDO","2","3.2733513848457196","2.6406450439154794","3.7927972358007733","5.148222585067209","3","","1","","4","4332"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-TAMARINDO","1","3.3193909888061155","3.035270220718875","4.3432793958779286","5.212445503742877","3","","1","","4","4332"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-SANTA CRUZ","3","0.4653666003862853","0.14871490968426146","0.19386290464611933","0.4392602769199599","4","","1","","5","5824"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-SANTA CRUZ","2","1.6112097283919693","1.0110400222903753","1.0268024205986446","1.6319399293807133","4","","2","","6","5824"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-SANTA CRUZ","1","2.9445430617253026","3.0110400222903797","3.0268024205986435","2.9652732627140477","4","2","2","1.3333333333333335","8","5824"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-SANTA BARBARA","3","0.4301103008531193","0.20924969774810698","0.1821975937882157","0.36743344324614363","2","","2","","4","5675"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-SANTA BARBARA","2","1.8017481424926098","1.0665777424849712","1.2533114383536326","2.034788676541733","2","","3","","5","5675"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-SANTA BARBARA","1","2.101748142492612","3.066577742484973","3.2533114383536352","2.3347886765417334","2","2","4","0.3","8","5675"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-PINILLA","3","0.17994380480912445","0.1374477418973427","0.20298819408809302","0.4885765031660552","4","","","","4","1651"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-PINILLA","2","3.109533096678747","1.9301942848186449","2.359972587960383","4.09883527362367","4","","","","4","1651"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-PINILLA","1","3.276199763345413","2.9301942848186475","3.3599725879603826","4.265501940290336","4","1","","0.16666666666666666","5","1651"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-NICOYA","3","0.09741521847536959","0.05823818923960461","0.09648059489849796","0.17977531275178785","3","","","","3","10921"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-NICOYA","2","1.1189876928342475","1.0585715377386888","1.0829100917592434","1.2511487604813207","3","","1","","4","10921"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-NICOYA","1","2.3597470519556105","3.483027655416111","3.5212864407323776","2.491956432140277","3","1","1","0.3333333333333333","5","10921"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-FILADELFIA","3","0.6872318813511269","1.0195196414637782","1.0767917789845065","0.8174043054158717","1","","1","","2","11490"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-FILADELFIA","2","1.7549081628478103","1.980394896499125","1.9092050383724182","1.7843179751498082","1","","1","","2","11490"
"2022","Diciembre ","Coopeguanacaste","GUAYABAL-FILADELFIA","1","1.9382414961811438","2.980394896499125","2.9092050383724235","1.9676513084831408","1","1","2","0.18333333333333332","4","11490"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-BRASILITO","1","3.27707229899638","1.3881887453511403","1.8714969872618972","4.2195332975307185","4","","","","4","1704"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-BRASILITO","3","0.7830958506919227","0.32011456631397645","0.474853551701939","1.1958677631624244","4","","","","4","1704"
"2022","Diciembre ","Coopeguanacaste","PINILLA-HERNANDEZ","3","0.0833433554927173","0.2506008864877978","0.19027468868189437","0.06003768115307214","3","","","","3","992"
"2022","Diciembre ","Coopeguanacaste","PINILLA-HERNANDEZ","2","0.48270398076021975","0.46637378764105797","0.35274500231193556","0.3677834379087767","3","","","","3","992"
"2022","Diciembre ","Coopeguanacaste","PINILLA-HERNANDEZ","1","0.5595273672886756","0.9273141068117938","0.7099517417995541","0.4273178944900466","3","","","","3","992"
"2022","Diciembre ","Coopeguanacaste","PINILLA-LANGOSTA","3","1.2782496861153063","1.2121962390785666","1.1882187516365372","1.3122495317748724","2","1","1","0.9666666666666667","4","1703"
"2022","Diciembre ","Coopeguanacaste","PINILLA-LANGOSTA","2","1.8604612933033267","1.646716946092627","1.6140491182812446","1.8505001191558834","2","1","3","0.9666666666666667","6","1703"
"2022","Diciembre ","Coopeguanacaste","PINILLA-LANGOSTA","1","2.243794626636659","3.6467169460926283","3.614049118281244","2.233833452489216","2","3","3","1.35","8","1703"
"2022","Diciembre ","Coopeguanacaste","PINILLA-HACIENDA","3","0.08458520179372198","0.041479820627802685","0.14886649874055416","0.3158186397984886","4","","","","4","892"
"2022","Diciembre ","Coopeguanacaste","PINILLA-HACIENDA","2","2.0790404717799214","0.775288746722813","1.30088161209068","5.5621368597816945","4","","2","","6","892"
"2022","Diciembre ","Coopeguanacaste","PINILLA-HACIENDA","1","2.2457071384465874","1.7752887467228136","2.3008816120906794","5.7288035264483606","4","1","3","0.16666666666666666","8","892"
"2022","Diciembre ","Coopeguanacaste","SANTA RITA-PAQUERA","3","1.0984711149727362","2.298790426017463","1.513918247669166","1.0777732621698897","5","","","","5","8662"
"2022","Diciembre ","Coopeguanacaste","SANTA RITA-PAQUERA","2","1.679930264283306","2.725677473677529","1.912335719412942","1.663662214586549","5","","","","5","8662"
"2022","Diciembre ","Coopeguanacaste","SANTA RITA-PAQUERA","1","1.827857785413328","3.7488336621689022","2.9311117191131206","1.8056302591592481","5","1","","0.11666666666666667","6","8662"
"2022","Diciembre ","Coopeguanacaste","SANTA RITA-HOJANCHA","3","0.1353210237353351","0.06689182458922871","0.07618697176522252","0.1331950733040135","1","","","","1","9688"
"2022","Diciembre ","Coopeguanacaste","SANTA RITA-HOJANCHA","2","2.159874894231469","1.7117415687617747","1.9943991804346064","2.931849995404499","1","","","","1","9688"
"2022","Diciembre ","Coopeguanacaste","SANTA RITA-HOJANCHA","1","2.2765415608981363","2.7117415687617736","2.9943991804346","3.0485166620711652","1","1","","0.11666666666666667","2","9688"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-POTRERO","3","0.8146031930110833","1.1737195812574464","1.1814023228553636","0.9410778957238791","2","","","","2","2849"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-POTRERO","2","2.350360291536763","2.5745465276990447","3.0814093476129463","3.2588352536854637","2","","1","","3","2849"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-POTRERO","1","2.3503602915367625","2.5745465276990442","3.0814093476129463","3.2588352536854637","2","","1","","3","2849"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-PLAYA MATAPALO","3","0.6431264367816092","0.3604597701149425","0.9177215189873419","0.38438818565400845","2","","","","2","150"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-PLAYA MATAPALO","2","1.742850574712644","1.5022988505747126","1.4088607594936708","0.8389662447257383","2","","","","2","150"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-PLAYA MATAPALO","1","1.7852643678160922","1.7850574712643676","2.3177215189873417","0.9752953586497889","2","","","","2","150"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-PLAYA HERMOSA","3","0.2111526156725434","0.2634303088636899","0.20340223822501605","0.24310862796850793","5","","","","5","9978"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-PLAYA HERMOSA","2","1.3483402244407448","1.7636813044885495","1.6212822442654398","1.284726695527514","5","","1","","6","9978"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-PLAYA HERMOSA","1","1.4650068911074117","2.7636813044885495","2.6212822442654398","1.4013933621941805","5","1","1","0.11666666666666667","7","9978"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-OCOTAL","3","0.17962701304776327","0.11478623995708222","0.16071748528787894","0.29913125445967537","6","","","","6","5742"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-OCOTAL","2","2.361658719663357","2.0487721446290235","2.097384841157249","2.4245073034927356","6","","","","6","5742"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-OCOTAL","1","2.478325386330023","3.048772144629025","3.0973848411572518","2.5411739701594036","6","1","","0.11666666666666667","7","5742"
"2022","Diciembre ","Coopeguanacaste","NUEVO COLON-BRASILITO","2","3.27707229899638","1.3881887453511403","1.8714969872618972","4.2195332975307185","4","","","","4","1704"
"2022","Diciembre ","ESPH","CARRILLOS","3","","","","","","","","","","40"
"2022","Diciembre ","ESPH","CARRILLOS","2","5.024999999965075","1.5","1.9746268656716417","9.700074626819696","","1","","0.09999999997671694","1","40"
"2022","Diciembre ","ESPH","CARRILLOS","1","6.574999999953434","2.5","2.9746268656716417","11.250074626808054","","2","","1.6499999999650754","2","40"
"2022","Diciembre ","ESPH","SAN VICENTE","3","","","","","","","","","","633"
"2022","Diciembre ","ESPH","SAN VICENTE","2","3.070300158003447","3.232227488151659","3.266862745098039","3.125803921592922","1","3","3","2.633333333360497","7","633"
"2022","Diciembre ","ESPH","SAN VICENTE","1","3.070300158003447","3.232227488151659","3.266862745098039","3.125803921592922","1","3","3","2.633333333360497","7","633"
"2022","Diciembre ","ESPH","SAN RAFAEL","3","0.0010263929619963208","0.0008797653958944282","0.0009320905459387483","0.0010874389703884675","","","","","","3410"
"2022","Diciembre ","ESPH","SAN RAFAEL","2","1.039266862055984","1.3765395894428152","1.4270306258322238","1.1029871281559762","1","","","","1","3410"
"2022","Diciembre ","ESPH","SAN RAFAEL","1","1.039266862055984","1.3765395894428152","1.4270306258322238","1.1029871281559762","1","","","","1","3410"
"2022","Diciembre ","ESPH","SAN ISIDRO","3","1.183160777238561","1.197389151474229","1.235220216606498","1.1990984356065286","","1","","1.0666666666511446","1","4443"
"2022","Diciembre ","ESPH","SAN ISIDRO","2","3.399786180570791","2.2117938329957236","3.4440505415162455","6.455283995329273","2","1","","1.0666666666511446","3","4443"
"2022","Diciembre ","ESPH","SAN ISIDRO","1","3.399786180570791","2.211793832995724","3.4440505415162455","6.455283995329273","2","1","","1.0666666666511446","3","4443"
"2022","Diciembre ","ESPH","QUEBRADAS","3","0.03958436690366062","0.012237473127170499","0.01405627820546854","0.04595960534466101","","","","","","12094"
"2022","Diciembre ","ESPH","QUEBRADAS","2","2.7527437850168393","5.657764180585415","5.9658959384125305","3.065997301360375","1","4","","0.9000000001396984","5","12094"
"2022","Diciembre ","ESPH","QUEBRADAS","1","2.7527437850168393","5.657764180585415","5.9658959384125305","3.065997301360375","1","4","","0.9000000001396984","5","12094"
"2022","Diciembre ","ESPH","LOS ANGELES","3","0.057162641737902364","0.011425603739288496","0.013744827586206897","0.06684298850553962","","","","","","3851"
"2022","Diciembre ","ESPH","LOS ANGELES","2","6.160988487845808","6.1223058945728415","6.8334068965517245","6.810244827588899","3","","","","3","3851"
"2022","Diciembre ","ESPH","LOS ANGELES","1","6.160988487845808","6.1223058945728415","6.8334068965517245","6.810244827588899","3","","","","3","3851"
"2022","Diciembre ","ESPH"," ZFM","3","2.8666666667559184","2","2","2.8666666667559184","","2","","2.8666666667559184","2","433"
"2022","Diciembre ","ESPH"," ZFM","2","3.6556197075790555","2.5496535796766744","3.3582036402004745","5.329596852375076","1","2","","2.8666666667559184","3","433"
"2022","Diciembre ","ESPH"," ZFM","1","3.6556197075790555","2.5496535796766744","3.3582036402004745","5.329596852375076","1","2","","2.8666666667559184","3","433"
"2022","Diciembre ","ESPH"," SUR","3","","","","","","","","","","2604"
"2022","Diciembre ","ESPH"," SUR","2","0.4094790066664149","0.32603686635944695","0.3678053745928338","0.48288192183484335","","","","","","2604"
"2022","Diciembre ","Coopeguanacaste","PINILLA-TAMARINDO","2","2.055531577514315","1.8683533103112586","2.758991558442342","3.0671618414080015","3","","1","","4","7402"
"2022","Diciembre ","ESPH"," SUR","1","0.4094790066664149","0.32603686635944695","0.3678053745928338","0.48288192183484335","","","","","","2604"
"2022","Diciembre ","ESPH"," SAN PABLO","3","0.014592039359257243","0.013870365430781541","0.015582887700534762","0.016577956031565932","","","","","","11247"
"2022","Diciembre ","ESPH"," SAN PABLO","2","1.2745057940765203","1.5298301769360714","1.7417860962566853","1.4611235887591454","3","","","","3","11247"
"2022","Diciembre ","CNFL"," SUBTERRANEO URUCA-2A","3","","","","","","","","","","245"
"2022","Diciembre ","CNFL"," SUBTERRANEO URUCA-2A","2","","","","","","","","","","245"
"2022","Diciembre ","CNFL"," SUBTERRANEO URUCA-2A","1","","","","","","","","","","245"
"2022","Diciembre ","CNFL"," SUBTERRANEO URUCA-1B","3","","","","","","","","","","582"
"2022","Diciembre ","CNFL"," SUBTERRANEO URUCA-1B","2","","","","","","","","","","582"
"2022","Diciembre ","CNFL"," SUBTERRANEO URUCA-1B","1","","","","","","","","","","582"
"2022","Diciembre ","CNFL"," SUBTERRANEO URUCA-1A","3","","","","","","","","","","1165"
"2022","Diciembre ","CNFL"," SUBTERRANEO URUCA-1A","2","","","","","","","","","","1165"
"2022","Diciembre ","CNFL"," SUBTERRANEO URUCA-1A","1","","","","","","","","","","1165"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-4B","3","","","","","","","","","","793"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-4B","2","","","","","","","","","","793"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-4B","1","","","","","","","","","","793"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-4A","3","7.38","1","1","7.38","","1","","7.38","1","863"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-4A","2","7.38","1","1","7.38","","1","","7.38","1","863"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-4A","1","7.38","1","1","7.38","","1","","7.38","1","863"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-3B","3","","","","","","","","","","262"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-3B","2","","","","","","","","","","262"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-3B","1","","","","","","","","","","262"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-3A","3","1.87","1.01","1","1.85","","1","","1.85","1","419"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-3A","2","1.87","1.01","1","1.85","","1","","1.85","1","419"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-3A","1","1.87","1.01","1","1.85","","1","","1.85","1","419"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-2B","3","","","","","","","","","","866"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-2B","2","","","","","","","","","","866"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-2B","1","","","","","","","","","","866"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-2A","3","","","","","","","","","","772"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-2A","2","","","","","","","","","","772"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-2A","1","","","","","","","","","","772"
"2022","Diciembre ","CNFL"," SUBTERRANEO URUCA-2B","1","","","","","","","","","","1"
"2022","Diciembre ","CNFL"," SUBTERRANEO LOS ANGELES-1B","3","","","","","","","","","","283"
"2022","Diciembre ","CNFL"," SUBTERRANEO URUCA-2B","2","","","","","","","","","","1"
"2022","Diciembre ","CNFL"," SUBTERRANEO URUCA-3A","1","","","","","","","","","","262"
"2022","Diciembre ","CNFL"," URUCA-BARRIO DON BOSCO","1","2.82","3.74","3.26","1.8","7","3","","1.22","10","2896"
